;Unnamed: 0;Ömerli;Darlik;Elmali;Terkos;Alibey;Büyükçekmece;Sazlidere;Kazandere;Pabuçdere;Istrancalar;ort;yagis;tuketim;temiz
2.03.22;2.03.22 00:00;93,47;90,55;98,44;79,51;76,01;80,35;53,98;100;97,36;93,85;86,35;1,41;22510649.87;87.988
3.03.22;3.03.22 00:00;93,05;90,77;98,54;79,7;76,01;80,54;54,19;100;96,02;94,99;86,38;0,59;22510649.87;87.988
4.03.22;4.03.22 00:00;92,56;91,14;98,44;79,51;76,11;80,54;54,4;100;95,49;95,86;86,4;1,26;22510649.87;87.988
5.03.22;5.03.22 00:00;92,15;91,46;98,65;79,7;76,21;80,73;54,69;100;94,99;96,59;86,52;0,31;22510649.87;87.988
6.03.22;6.03.22 00:00;91,66;91,6;98,54;79,51;75,91;80,73;54,69;100;94,53;97,19;86,44;0;22510649.87;87.988
7.03.22;7.03.22 00:00;91,25;91,8;98,75;79,7;75,91;80,73;54,91;100;92,1;98,13;86,33;7,13;22510649.87;87.988
8.03.22;8.03.22 00:00;90,68;92;96,56;79,88;76,4;81,1;55,14;100;91,17;99,76;86,27;1,74;22510649.87;87.988
9.03.22;9.03.22 00:00;90,44;92,46;96,67;80,25;76,9;81,1;55,86;100;90,89;99,99;86,46;4,56;22510649.87;87.988
10.03.22;10.03.22 00:00;90,03;92,68;94,04;80,25;76,99;81,1;55,94;100;91,35;99,99;86,24;1,26;22510649.87;87.988
11.03.22;11.03.22 00:00;89,88;92,84;94,54;80,8;76,9;81,67;56,29;100;92,59;99,96;86,55;10,12;22510649.87;87.988
12.03.22;12.03.22 00:00;89,81;93,16;95;81,17;77,39;82,04;56,81;100;93,53;99,98;86,89;3,83;22510649.87;87.988
13.03.22;13.03.22 00:00;89,67;93,48;95,31;81,17;77,79;82,42;57,18;100;93,74;99,99;87,08;3;22510649.87;87.988
14.03.22;14.03.22 00:00;89,52;93,59;95,73;81,17;78,29;82,79;57,75;100;94,19;99,99;87,3;3,42;22510649.87;87.988
15.03.22;15.03.22 00:00;89,22;93,74;96,56;81,35;78,88;83,36;58,44;100;94,87;99,99;87,64;0,9;22510649.87;87.988
16.03.22;16.03.22 00:00;89,3;94,01;97,4;81,54;79,38;84,67;59,2;100;94,3;99,99;87,98;0,16;22510649.87;87.988
17.03.22;17.03.22 00:00;89,38;94,49;98,96;81,91;79,88;85,8;59,68;100;93,96;99,99;88,4;2,75;22510649.87;87.988
18.03.22;18.03.22 00:00;90,27;95,61;100;82,46;80,08;86,74;60,02;100;95,58;99,99;89,08;1,63;22510649.87;87.988
19.03.22;19.03.22 00:00;90,76;96,62;97,92;83,02;80,29;87,68;60,46;100;96,02;99,99;89,28;4,49;22510649.87;87.988
20.03.22;20.03.22 00:00;91,17;96,99;95,83;83,2;80,69;88,62;61,09;100;96,2;99,99;89,38;8,93;22510649.87;87.988
21.03.22;21.03.22 00:00;91,5;97,47;97,08;83,2;81,09;89,74;61,77;100;95,93;99,99;89,78;0,49;22510649.87;87.988
22.03.22;22.03.22 00:00;91,82;98,21;98,23;83,95;81,19;91,06;62,23;100;95,58;99,99;90,23;0;22510649.87;87.988
23.03.22;23.03.22 00:00;92,07;98,64;99,27;84,51;81,09;92,56;62,53;100;95,41;99,99;90,61;1,68;22510649.87;87.988
24.03.22;24.03.22 00:00;92,56;99,86;100;85,25;81,09;93,69;62,82;100;95,33;99,99;91,06;0,44;22510649.87;87.988
25.03.22;25.03.22 00:00;92,97;100;100;85,63;80,89;94,07;63,22;100;95,16;99,99;91,19;0;22510649.87;87.988
26.03.22;26.03.22 00:00;92,97;100;100;85,63;80,49;94,25;63,46;100;96,39;99,98;91,32;0,24;22510649.87;87.988
27.03.22;27.03.22 00:00;92,89;100;100;85,63;80,08;94,25;63,54;100;96,02;99,99;91,24;0;22510649.87;87.988
28.03.22;28.03.22 00:00;92,48;100;100;85,44;79,68;94,45;63,54;100;96,2;99,99;91,18;0;22510649.87;87.988
29.03.22;29.03.22 00:00;92,23;100;100;85,44;79,28;94,64;63,7;100;95,49;99,99;91,08;0;22510649.87;87.988
30.03.22;30.03.22 00:00;91,99;100;99,69;85,25;78,88;94,64;63,87;100;94,76;99,99;90,91;0;22510649.87;87.988
31.03.22;31.03.22 00:00;91,66;100;96,56;85,07;78,39;94,45;63,87;100;94,53;99,99;90,45;0;22510649.87;87.988
1.04.22;1.04.22 00:00;91,25;100;96,35;84,88;77,99;94,45;63,87;100;93,85;99,99;90,26;0;22510649.87;87.155
2.04.22;2.04.22 00:00;90,84;100;96,56;84,69;77,29;94,45;63,87;100;93,53;99,98;90,12;0;22510649.87;87.155
3.04.22;3.04.22 00:00;90,52;100;96,35;84,69;76,99;94,45;63,96;100;93,96;99,99;90,09;2,81;22510649.87;87.155
4.04.22;4.04.22 00:00;89,96;100;95,52;84,88;76,8;95,02;64,4;100;95,75;99,99;90,23;3,04;22510649.87;87.155
5.04.22;5.04.22 00:00;89,74;100;96,56;84,88;76,7;95,4;64,85;100;95,83;99,99;90,4;10,55;22510649.87;87.155
6.04.22;6.04.22 00:00;89,52;100;96,35;85,25;76,5;95,59;65,23;100;95,93;99,99;90,44;2;22510649.87;87.155
7.04.22;7.04.22 00:00;89,22;100;95,73;85,07;76,21;95,59;65,42;100;95,58;99,99;90,28;0;22510649.87;87.155
8.04.22;8.04.22 00:00;88,95;99,99;96,35;85,25;75,81;95,59;65,51;100;95,07;99,99;90,25;2,87;22510649.87;87.155
9.04.22;9.04.22 00:00;88,68;99,99;96,15;85,07;75,42;95,59;65,51;100;95,41;99,99;90,18;0,72;22510649.87;87.155
10.04.22;10.04.22 00:00;88,25;99,98;96,46;84,88;74,74;95,4;65,61;100;94,99;99,84;90,02;0;22510649.87;87.155
11.04.22;11.04.22 00:00;87,69;99,92;95,83;85,44;74,25;96,17;65,91;100;95,58;99,99;90,08;9,08;22510649.87;87.155
12.04.22;12.04.22 00:00;87,29;99,97;95,63;85,07;74,15;95,98;66,21;100;96,96;99,99;90,12;1,82;22510649.87;87.155
13.04.22;13.04.22 00:00;86,97;99,92;95;84,88;73,57;95,79;66,31;100;97,36;99,98;89,98;0,53;22510649.87;87.155
14.04.22;14.04.22 00:00;86,73;99,86;94,63;84,69;72,99;95,79;66,31;100;97,87;99,99;89,89;0;22510649.87;87.155
15.04.22;15.04.22 00:00;86,17;99,7;94,63;84,51;72,41;95,98;66,41;100;97,76;99,98;89,76;0;22510649.87;87.155
16.04.22;16.04.22 00:00;85,86;99,6;94,46;84,32;71,74;95,98;66,31;100;96,96;99,98;89,52;0;22510649.87;87.155
17.04.22;17.04.22 00:00;85,38;99,44;94,71;84,32;70,97;95,79;66,21;100;96,86;99,98;89,37;0;22510649.87;87.155
18.04.22;18.04.22 00:00;85,14;99,23;94,71;85,44;70,87;95,98;66,67;100;100;99,99;89,8;30,49;22510649.87;87.155
19.04.22;19.04.22 00:00;84,99;99,17;94,9;88,83;72,51;97,13;67,29;100;97,16;99,99;90,2;8,76;22510649.87;87.155
20.04.22;20.04.22 00:00;84,83;99,6;94,71;89,96;73,08;97,51;67,97;100;95,33;99,99;90,3;2,01;22510649.87;87.155
21.04.22;21.04.22 00:00;84,67;99,81;95,21;90,34;72,99;97,7;68,14;100;95,66;99,99;90,45;1,81;22510649.87;87.155
22.04.22;22.04.22 00:00;84,43;99,65;95,1;90,53;72,7;97,7;68,32;100;96,48;99,99;90,49;0;22510649.87;87.155
23.04.22;23.04.22 00:00;84,2;99,54;95,31;90,53;72,22;97,51;68,32;100;96,11;99,99;90,37;0;22510649.87;87.155
24.04.22;24.04.22 00:00;83,8;99,44;95;90,34;71,93;97,51;68,32;100;96,96;99,99;90,33;0;22510649.87;87.155
25.04.22;25.04.22 00:00;83,49;99,23;94,71;90,34;71,74;97,32;68,42;100;96,96;99,99;90,22;0;22510649.87;87.155
26.04.22;26.04.22 00:00;83,25;99,12;94,46;90,15;71,64;97,32;68,32;100;97,66;99,99;90,19;0;22510649.87;87.155
27.04.22;27.04.22 00:00;82,86;98,96;94,21;89,96;71,45;97,13;68,42;100;98,41;99,99;90,14;0;22510649.87;87.155
28.04.22;28.04.22 00:00;82,39;98,75;93,96;89,77;71,26;96,94;68,42;100;98,73;99,99;90,02;0;22510649.87;87.155
29.04.22;29.04.22 00:00;82;98,53;93,54;89,4;71,06;96,94;68,42;100;99,07;99,99;89,9;0;22510649.87;87.155
30.04.22;30.04.22 00:00;81,62;98,32;93,21;89,21;70,78;96,94;68,51;100;99,54;99,99;89,81;0,05;22510649.87;87.155
1.05.22;1.05.22 00:00;81,54;98,32;92,88;88,83;70,59;96,74;68,51;100;99,88;99,99;89,73;0;22510649.87;95.321
2.05.22;2.05.22 00:00;81,54;98,53;92,54;88,45;70,4;96,55;68,6;100;99,88;99,99;89,65;0;22510649.87;95.321
3.05.22;3.05.22 00:00;81,62;98,53;92,38;88,26;70,3;96,36;68,6;100;99,42;99,85;89,53;1,76;22510649.87;95.321
4.05.22;4.05.22 00:00;81,93;98,59;92,04;88,26;70,2;96,17;68,6;100;99,31;99,99;89,51;1,97;22510649.87;95.321
5.05.22;5.05.22 00:00;82;98,64;91,63;88,07;69,92;95,79;68,78;100;98,52;99,85;89,32;0,21;22510649.87;95.321
6.05.22;6.05.22 00:00;81,54;98,53;91,46;87,69;69,73;95,59;68,6;100;97,98;99,85;89,1;0;22510649.87;95.321
7.05.22;7.05.22 00:00;81,07;98,43;91,13;87,51;69,35;95,4;68,6;100;97,36;97,9;88,68;0;22510649.87;95.321
8.05.22;8.05.22 00:00;80,84;98,43;90,79;87,13;68,97;95,21;68,6;100;97,56;97,24;88,48;0;22510649.87;95.321
9.05.22;9.05.22 00:00;80,92;98,32;90,38;86,75;68,6;94,83;68,51;100;97,36;97,11;88,28;0;22510649.87;95.321
10.05.22;10.05.22 00:00;80,45;97,95;89,96;86,56;68,22;94,64;68,42;100;97,36;96,84;88,04;0;22510649.87;95.321
11.05.22;11.05.22 00:00;80,14;97,63;89,71;86,38;68,03;94,45;68,32;100;97,46;96,72;87,88;0;22510649.87;95.321
12.05.22;12.05.22 00:00;79,6;97,42;89,21;85,82;67,94;94,25;68,51;100;97,46;96,47;87,67;0;22510649.87;95.321
13.05.22;13.05.22 00:00;79,14;97,04;88,96;85,44;67,75;94,07;68,32;100;97,36;96,09;87,42;0;22510649.87;95.321
14.05.22;14.05.22 00:00;78,53;96,78;88,63;85,25;67,56;93,88;68,05;100;96,67;95,74;87,11;0;22510649.87;95.321
15.05.22;15.05.22 00:00;77,92;96,57;88,29;85,07;67,28;93,69;67,8;100;97,26;95,5;86,94;0;22510649.87;95.321
16.05.22;16.05.22 00:00;77,38;96,25;87,96;84,69;67,1;93,5;67,63;100;97,36;95,62;86,75;0;22510649.87;95.321
17.05.22;17.05.22 00:00;76,93;95,98;87,38;84,13;66,91;93,31;67,55;100;97,16;96,15;86,55;0;22510649.87;95.321
18.05.22;18.05.22 00:00;76,39;95,71;86,96;83,76;66,72;93,13;67,46;100;95,16;96,61;86,19;0;22510649.87;95.321
19.05.22;19.05.22 00:00;76,09;95,55;87,96;83,58;66,54;93,13;67,55;100;96,11;98,34;86,48;18,4;22510649.87;95.321
20.05.22;20.05.22 00:00;75,71;95,5;87,38;83,2;66,26;92,75;67,55;100;96,11;98,48;86,29;0;22510649.87;95.321
21.05.22;21.05.22 00:00;75,18;95,18;87,04;82,83;65,98;92,56;67,46;100;95,66;98,22;86,01;0;22510649.87;95.321
22.05.22;22.05.22 00:00;74,81;94,81;86,63;82,46;65,61;92,37;67,29;100;94,87;97,82;85,67;0;22510649.87;95.321
23.05.22;23.05.22 00:00;74,21;94,54;86,39;82,09;65,33;92,19;67,14;100;94,3;97,49;85,37;0;22510649.87;95.321
24.05.22;24.05.22 00:00;73,68;94,22;86,09;81,54;65,05;91,81;66,9;100;95,07;97;85,14;0,24;22510649.87;95.321
25.05.22;25.05.22 00:00;73,31;93,8;85,73;81,17;64,59;91,62;66,75;100;95,16;96,57;84,87;0,68;22510649.87;95.321
26.05.22;26.05.22 00:00;72,78;93,53;85,29;80,8;64,32;91,25;66,59;100;95,41;96,3;84,63;0;22510649.87;95.321
27.05.22;27.05.22 00:00;72,34;93,21;85;80,43;63,95;91,06;66,41;100;95,24;96,06;84,37;0,09;22510649.87;95.321
28.05.22;28.05.22 00:00;71,89;92,84;84,64;80,07;63,59;90,68;66,21;100;94,53;96;84,04;0;22510649.87;95.321
29.05.22;29.05.22 00:00;71,37;92,52;84,27;79,7;63,04;90,5;66,01;100;94,42;96,19;83,8;0;22510649.87;95.321
30.05.22;30.05.22 00:00;70,93;92,12;83,91;79,33;62,67;90,12;65,91;100;94,19;96,51;83,57;0,11;22510649.87;95.321
31.05.22;31.05.22 00:00;70,41;91,7;83,4;78,97;62,13;89,74;65,71;100;94,64;96,92;83,36;0;22510649.87;95.321
1.06.22;1.06.22 00:00;69,9;91,46;82,89;78,42;61,77;89,56;65,51;100;94,64;97,18;83,13;0;22510649.87;96.060
2.06.22;2.06.22 00:00;69,53;91,14;82,45;78,05;61,32;89,18;65,23;100;94,64;97,65;82,92;0;22510649.87;96.060
3.06.22;3.06.22 00:00;69,39;90,82;82,01;77,51;60,87;88,81;65,04;100;94,3;97,78;82,65;0;22510649.87;96.060
4.06.22;4.06.22 00:00;69,17;90,55;81,57;77,14;60,51;88,43;64,85;100;94,42;98,01;82,46;0;22510649.87;96.060
5.06.22;5.06.22 00:00;69,09;90,18;81,14;76,6;60,15;88,24;64,67;100;94,08;97,98;82,21;0;22510649.87;96.060
6.06.22;6.06.22 00:00;69,17;89,81;80,7;76,24;59,79;87,87;64,48;100;93,74;97,86;81,97;0;22510649.87;96.060
7.06.22;7.06.22 00:00;69,02;89,54;80,11;76,05;59,44;87,49;64,31;100;93,74;98,18;81,79;3,88;22510649.87;96.060
8.06.22;8.06.22 00:00;68,95;89,22;79,53;75,69;59,17;87,11;64,22;100;93,11;98,06;81,51;1,16;22510649.87;96.060
9.06.22;9.06.22 00:00;68,95;88,9;79,04;75,33;58,82;86,93;64,05;100;92,89;96,23;81,11;2,37;22510649.87;96.060
10.06.22;10.06.22 00:00;68,95;88,53;78,67;74,97;58,46;86,74;63,96;98,9;92,59;96,52;80,83;2,16;22510649.87;96.060
11.06.22;11.06.22 00:00;68,95;88,1;78,42;74,79;58,11;86,55;63,79;96,39;92,79;97,61;80,55;3,79;22510649.87;96.060
12.06.22;12.06.22 00:00;69,09;87,95;78,35;75,15;57,85;86,93;63,87;96,69;93,21;99,27;80,84;19,81;22510649.87;96.060
13.06.22;13.06.22 00:00;69,46;87,68;80,04;75,51;58,55;87,68;63,96;97;95,07;99,85;81,48;11,19;22510649.87;96.060
14.06.22;14.06.22 00:00;69,68;87,41;79,68;75,15;58,2;87,49;63,7;97,22;95,41;98,42;81,24;0,1;22510649.87;96.060
15.06.22;15.06.22 00:00;69,61;87,09;79,24;74,97;57,85;87,3;63,62;97;95,93;96,78;80,94;0;22510649.87;96.060
16.06.22;16.06.22 00:00;69,53;86,72;78,92;74,61;57,49;87,11;63,46;96,09;95,93;95,01;80,49;0,21;22510649.87;96.060
17.06.22;17.06.22 00:00;69,53;86,4;78,54;74,25;57,14;86,74;63,3;96,69;96,02;93,44;80,2;0;22510649.87;96.060
18.06.22;18.06.22 00:00;69,53;85,92;78,17;73,89;56,79;86,36;63,06;97,53;95,83;93,73;80,08;0;22510649.87;96.060
19.06.22;19.06.22 00:00;69,53;85,6;77,73;73,53;56,36;85,99;62,9;98,1;95,58;94,13;79,95;0,06;22510649.87;96.060
20.06.22;20.06.22 00:00;69,53;85,28;77,35;73,17;56,01;85,61;62,75;98,1;95,24;94,24;79,73;0;22510649.87;96.060
21.06.22;21.06.22 00:00;69,46;85,02;76,98;72,82;56,1;85,42;62,6;98,32;94,3;94,76;79,58;6,19;22510649.87;96.060
22.06.22;22.06.22 00:00;69,53;84,7;76,6;72,28;55,66;85,05;62,45;98,67;94,19;95,08;79,42;0;22510649.87;96.060
23.06.22;23.06.22 00:00;69,61;84,38;76,23;71,92;55,32;84,86;62,23;97;94,08;94,28;78,99;0;22510649.87;96.060
24.06.22;24.06.22 00:00;69,61;84,01;75,85;71,57;54,97;84,48;62,06;96,39;93,43;92,63;78,5;0,46;22510649.87;96.060
25.06.22;25.06.22 00:00;69,61;83,63;75,42;71,39;54,54;84,11;61,87;96,09;92,79;90,85;78,03;0;22510649.87;96.060
26.06.22;26.06.22 00:00;69,61;83,26;74,79;71,21;54,2;83,73;61,77;95,8;92,1;88,16;77,46;0;22510649.87;96.060
27.06.22;27.06.22 00:00;69,53;82,84;74,48;71,03;53,86;83,54;61,57;95,6;91,71;85,09;76,93;0;22510649.87;96.060
28.06.22;28.06.22 00:00;69,61;82,57;74,35;70,68;53,51;83,17;61,28;95,16;90,99;82,14;76,35;6,89;22510649.87;96.060
29.06.22;29.06.22 00:00;69,68;82,36;74,17;70,5;53,09;82,79;61,09;95,6;90,39;78,69;75,84;0,17;22510649.87;96.060
30.06.22;30.06.22 00:00;69,82;81,99;73,79;70,32;52,75;82,42;60,91;93,9;89,61;75,69;75,12;0,48;22510649.87;96.060
1.07.22;1.07.22 00:00;69,75;81,67;73,42;70,15;52,32;82,04;60,64;92,28;88,84;75,61;74,67;0;22510649.87;96.961
2.07.22;2.07.22 00:00;69,82;81,29;72,98;69,79;51,99;81,67;60,46;92,7;88,32;76,18;74,52;0;22510649.87;96.961
3.07.22;3.07.22 00:00;69,68;80,92;72,6;69,44;51,56;81,48;60,27;92,8;88,01;77,22;74,4;0;22510649.87;96.961
4.07.22;4.07.22 00:00;69,46;80,5;72,1;69,09;50,98;81,1;60,11;92,48;87,13;77,73;74,07;0;22510649.87;96.961
5.07.22;5.07.22 00:00;69,17;80,12;71,6;68,73;50,64;80,54;59,85;91,3;86,58;78,14;73,67;0;22510649.87;96.961
6.07.22;6.07.22 00:00;68,87;79,75;71,17;68,21;50,23;80,16;59,6;90,65;85,8;76,64;73,11;0;22510649.87;96.961
7.07.22;7.07.22 00:00;68,44;79,38;70,73;67,86;49,81;79,6;59,43;89,8;85,47;74,37;72,49;0;22510649.87;96.961
8.07.22;8.07.22 00:00;68,07;79,01;70,29;67,51;49,4;79,22;59,2;90,48;85,23;71,96;72,04;0;22510649.87;96.961
9.07.22;9.07.22 00:00;68;78,58;69,73;67,15;49,07;78,85;59,04;90,39;84,35;69,2;71,44;0;22510649.87;96.961
10.07.22;10.07.22 00:00;68,07;78,37;69,48;67,51;48,9;79,22;59,77;90,14;83,82;66,91;71,22;53,76;22510649.87;96.961
11.07.22;11.07.22 00:00;68,36;78,1;69,73;69,26;49,89;80,73;60,19;90,48;83,93;64,15;71,48;12,44;22510649.87;96.961
12.07.22;12.07.22 00:00;68,51;77,78;69,42;68,91;49,64;80,73;60,02;90,75;84,13;61,61;71,15;0;22510649.87;96.961
13.07.22;13.07.22 00:00;68,65;77,41;69,04;68,73;49,23;80,54;59,94;90,05;83,62;59,28;70,65;0;22510649.87;96.961
14.07.22;14.07.22 00:00;68,65;76,98;68,54;68,38;49,64;80,35;59,77;89,97;83,42;56,64;70,23;0;22510649.87;96.961
15.07.22;15.07.22 00:00;68,58;76,61;68,04;68,21;49,98;79,98;59,51;89,61;82,63;54,16;69,73;0;22510649.87;96.961
16.07.22;16.07.22 00:00;68,58;76,19;67,6;68,03;50,31;79,6;59,35;89,5;82,25;51,57;69,3;0;22510649.87;96.961
17.07.22;17.07.22 00:00;68,51;75,81;67,29;67,68;50,23;79,22;59,2;89,61;82,07;48,92;68,85;0;22510649.87;96.961
18.07.22;18.07.22 00:00;68,44;75,44;66,85;67,33;50,06;78,85;59,04;88,72;81,9;45,88;68,25;0;22510649.87;96.961
19.07.22;19.07.22 00:00;68,36;75,02;66,29;66,8;49,81;78,47;58,88;89,05;81,2;43,06;67,69;0;22510649.87;96.961
20.07.22;20.07.22 00:00;68,29;74,64;65,92;66,63;49,4;78,1;58,65;88,83;80,56;40,1;67,11;0;22510649.87;96.961
21.07.22;21.07.22 00:00;68,36;74,27;65,48;66,28;49,23;77,72;58,51;86,1;79;39,01;66,4;0;22510649.87;96.961
22.07.22;22.07.22 00:00;68,36;73,84;65,1;65,93;48,98;77,53;58,36;85,42;78,22;39,59;66,13;0;22510649.87;96.961
23.07.22;23.07.22 00:00;68,29;73,47;64,67;65,58;48,57;77,16;58,22;84,62;77,75;39,47;65,78;0;22510649.87;96.961
24.07.22;24.07.22 00:00;68,44;73,05;64,1;65,41;48,24;76,78;58,01;83,58;76,78;40,39;65,48;0;22510649.87;96.961
25.07.22;25.07.22 00:00;68,44;72,67;63,73;65,24;47,83;76,41;57,75;82,34;75,9;40,44;65,08;0;22510649.87;96.961
26.07.22;26.07.22 00:00;68,29;72,19;63,35;65,06;47,51;76,03;57,56;81,98;74,88;40,51;64,74;0;22510649.87;96.961
27.07.22;27.07.22 00:00;68,29;71,77;62,92;64,72;47,26;75,65;57,27;81,22;74,08;38,5;64,17;0;22510649.87;96.961
28.07.22;28.07.22 00:00;68,22;71,34;62,48;64,37;46,86;75,47;56,99;80,74;73,51;37,87;63,78;0;22510649.87;96.961
29.07.22;29.07.22 00:00;68,07;71,02;62,04;64,02;46,45;74,92;56,81;79,59;72,87;37,08;63,29;0;22510649.87;96.961
30.07.22;30.07.22 00:00;67,85;70,71;61,6;63,68;46,13;74,55;56,64;78,95;72,11;36,18;62,84;0;22510649.87;96.961
31.07.22;31.07.22 00:00;67,78;70,33;61,17;63,5;45,89;74,37;56,46;77,67;71,15;35,41;62,37;0;22510649.87;96.961
1.08.22;1.08.22 00:00;67,64;69,91;60,6;63,16;45,49;74;56,2;77,13;70,33;34,64;61,91;0;22510649.87;100.431
2.08.22;2.08.22 00:00;67,49;69,53;60,1;62,82;45,17;73,63;55,94;76,48;69,74;33,83;61,47;0;22510649.87;100.431
3.08.22;3.08.22 00:00;67,42;69,16;59,64;62,64;44,85;73,26;55,78;76,34;69,08;33,61;61,18;0;22510649.87;100.431
4.08.22;4.08.22 00:00;67,27;68,68;59,11;62,3;44,37;72,9;55,54;75,62;68,28;33,34;60,74;0,48;22510649.87;100.431
5.08.22;5.08.22 00:00;67,13;68,26;58,7;61,96;44,05;72,53;55,37;74,34;67,54;33,29;60,32;0;22510649.87;100.431
6.08.22;6.08.22 00:00;66,98;67,83;58,28;61,61;43,73;72,16;55,21;73,76;66,48;33,23;59,93;0,06;22510649.87;100.431
7.08.22;7.08.22 00:00;66,77;67,35;57,86;61,44;43,34;71,8;54,99;73,51;65,3;32,94;59,53;0;22510649.87;100.431
8.08.22;8.08.22 00:00;66,62;66,93;57,5;61,1;42,95;71,61;54,76;73,05;64,21;32,82;59,16;5,19;22510649.87;100.431
9.08.22;9.08.22 00:00;66,48;66,55;57,14;60,76;42,63;71,25;54,53;72,53;63,38;32,93;58,82;0,31;22510649.87;100.431
10.08.22;10.08.22 00:00;66,33;66,13;56,77;60,42;42,4;70,88;54,46;72,11;62,31;32,73;58,45;0,13;22510649.87;100.431
11.08.22;11.08.22 00:00;66,19;65,81;56,41;60,25;42,01;70,7;54,4;71,31;61,53;32,66;58,13;1,12;22510649.87;100.431
12.08.22;12.08.22 00:00;65,97;65,33;55,99;60,08;41,78;70,33;54,33;70,81;60,8;32,4;57,78;0,59;22510649.87;100.431
13.08.22;13.08.22 00:00;65,76;64,91;55,57;59,74;41,39;69,96;54,19;69,86;59,67;32,21;57,33;0,39;22510649.87;100.431
14.08.22;14.08.22 00:00;65,54;64,53;55,16;59,4;41,08;69,78;54,12;68,81;58,74;32,05;56,92;0,24;22510649.87;100.431
15.08.22;15.08.22 00:00;65,4;64,16;54,74;59,06;40,78;69,59;54,05;68,89;57,98;31,9;56,65;7,86;22510649.87;100.431
16.08.22;16.08.22 00:00;65,97;63,95;59,69;59,06;40,85;69,41;54,19;68,72;57,47;31,82;57,11;30,86;22510649.87;100.431
17.08.22;17.08.22 00:00;65,9;63,63;59,38;58,89;40,47;69,23;54,12;67,78;56,8;31,7;56,79;0;22510649.87;100.431
18.08.22;18.08.22 00:00;65,76;63,26;59,06;58,55;40,17;68,86;54,05;67,25;56,01;31,48;56,45;0,06;22510649.87;100.431
19.08.22;19.08.22 00:00;65,26;62,96;58,8;58,38;39,79;68,49;53,91;66,47;55,39;31,22;56,07;0;22510649.87;100.431
20.08.22;20.08.22 00:00;65,04;62,63;58,54;58,21;39,41;68,13;53,75;65,55;54,36;31,02;55,66;0;22510649.87;100.431
21.08.22;21.08.22 00:00;64,83;62,3;58,23;58,04;39,19;67,76;53,66;64,62;53,49;30,84;55,3;0;22510649.87;100.431
22.08.22;22.08.22 00:00;64,61;62,01;57,86;57,88;38,81;67,39;53,48;64,46;52,55;30,12;54,92;0,08;22510649.87;100.431
23.08.22;23.08.22 00:00;64,4;61,71;57,66;57,71;38,44;67,03;53,38;63,25;52,03;29,98;54,56;0;22510649.87;100.431
24.08.22;24.08.22 00:00;64,11;61,49;57,45;57,54;38,07;66,66;53,2;62,68;51,31;29,82;54,23;0,19;22510649.87;100.431
25.08.22;25.08.22 00:00;63,76;61,27;57,86;57,71;38,21;66,29;53,2;61,68;50,51;28,02;53,85;9,69;22510649.87;100.431
26.08.22;26.08.22 00:00;63,69;61,13;57,81;57,71;39,26;66,48;53,48;60,84;49,9;61,13;57,14;10,35;22510649.87;100.431
27.08.22;27.08.22 00:00;63,47;60,83;57,71;57,54;39,11;66,29;53,38;60,14;49,55;61;56,9;1,47;22510649.87;100.431
28.08.22;28.08.22 00:00;63,26;60,5;57,5;57,54;39,34;65,93;53,2;59,77;48,9;60,48;56,64;2,92;22510649.87;100.431
29.08.22;29.08.22 00:00;63,05;60,24;57,24;57,54;38,96;65,74;53,02;59,14;48,06;48,11;55,11;0;22510649.87;100.431
30.08.22;30.08.22 00:00;62,83;59,91;57,03;57,37;38,74;65,38;52,84;58,45;47,28;36,31;53,61;0,19;22510649.87;100.431
31.08.22;31.08.22 00:00;62,62;59,58;56,93;57,04;38,51;65,01;52,67;57,71;46,57;31,98;52,86;0,88;22510649.87;100.431
1.09.22;1.09.22 00:00;62,41;59,36;56,72;57,04;38,36;64,64;52,59;56,1;45,91;48,11;54,12;0,55;22510649.87;95.184
2.09.22;2.09.22 00:00;62,06;59,07;57,03;57,04;38,07;64,46;52,41;56,38;45,07;38,59;53,02;0,22;22510649.87;95.184
3.09.22;3.09.22 00:00;61,71;58,77;57,24;57,04;37,7;64,09;52,07;55,32;44,55;38,14;52,66;2,31;22510649.87;95.184
4.09.22;4.09.22 00:00;61,15;58,44;56,98;56,87;37,47;63,91;51,91;55,72;44,3;37,65;52,44;0,17;22510649.87;95.184
5.09.22;5.09.22 00:00;60,86;58,41;56,67;56,7;37,18;63,54;51,76;55,06;43,71;35,34;51,92;11,92;22510649.87;95.184
6.09.22;6.09.22 00:00;60,45;58,11;56,46;56,53;36,89;63,17;51,6;54,22;43,06;33,87;51,44;0,2;22510649.87;95.184
7.09.22;7.09.22 00:00;60,17;57,97;56,15;56,2;36,6;62,62;51,44;53,36;42,29;31,62;50,84;0,54;22510649.87;95.184
8.09.22;8.09.22 00:00;59,68;57,63;55,94;56,03;36,3;62,26;51,28;52,57;41,45;31,97;50,51;0;22510649.87;95.184
9.09.22;9.09.22 00:00;59,16;57,38;55,73;55,86;36,09;61,89;51,13;51,98;40,53;32,28;50,2;0;22510649.87;95.184
10.09.22;10.09.22 00:00;58,68;57,08;55,47;55,69;35,87;61,71;50,99;50,76;39,57;32,59;49,84;0;22510649.87;95.184
11.09.22;11.09.22 00:00;58,06;56,79;55,31;55,53;35,65;61,34;50,84;49,3;38,61;32,81;49,42;0;22510649.87;95.184
